DATE,LOCATION,PRECIPITATION,RADIATION,WIND_DIRECTION,WIND_SPEED,TEMPERATURE
7/7/2023 20:00,Osaka,0,0,S,3.3,28
7/7/2023 20:00,Tokyo,0,0,S,3.9,26.9
7/7/2023 21:00,Osaka,0,0,ESE,1.1,27.7
7/7/2023 21:00,Tokyo,0,0,S,4.8,26.6
7/7/2023 22:00,Osaka,0,0,S,2.4,28.1
7/7/2023 22:00,Tokyo,0,0,S,4,26.5
7/7/2023 23:00,Osaka,0,0,S,2.2,28.1
7/7/2023 23:00,Tokyo,0,0,S,4.1,26.3
7/7/2023 2:00,Osaka,0,0,N,1.4,25.2
7/7/2023 2:00,Tokyo,0,0,SSW,1.5,24.3
7/7/2023 3:00,Osaka,0,0,ENE,0.5,25.2
7/7/2023 3:00,Tokyo,0,0,WSW,1.6,24.4
7/7/2023 4:00,Osaka,0,0,S,2.2,25.1
7/7/2023 4:00,Tokyo,0,0,WSW,1.4,24.1
7/7/2023 5:00,Osaka,0,0,E,0.7,24.5
7/7/2023 5:00,Tokyo,0,0.02,WNW,2,24.4
7/7/2023 6:00,Osaka,0,0.14,NNE,1.4,24.8
7/7/2023 6:00,Tokyo,0,0.35,NNW,1.2,25.5
7/7/2023 7:00,Osaka,0,0.8,N,0.9,25.6
7/7/2023 7:00,Tokyo,0,0.92,NNW,1.6,26.7
7/7/2023 8:00,Osaka,0,1.39,SW,1.7,26.9
7/7/2023 8:00,Tokyo,0,1.58,NNW,1.6,28.9
7/7/2023 9:00,Osaka,0,2.18,NNE,1.2,28.9
7/7/2023 9:00,Tokyo,0,2.35,S,1.1,31.2
7/8/2023 0:00,Osaka,0,0,S,1.6,28
7/8/2023 0:00,Tokyo,0,0,S,7,26
7/8/2023 10:00,Osaka,0,0.56,SW,5.6,30.3
7/8/2023 10:00,Tokyo,0,0.7,SW,6,28.7
7/8/2023 11:00,Osaka,0,0.7,SW,3.9,30.1
7/8/2023 11:00,Tokyo,0,1.06,SSW,5.2,29.5
7/8/2023 12:00,Osaka,0,1.31,SW,3.2,31.1
7/8/2023 12:00,Tokyo,0,1.03,SSW,3.7,29.3
7/8/2023 13:00,Osaka,0,2.01,W,3.7,30.8
7/8/2023 13:00,Tokyo,0,1.07,SSW,6.1,30.1
7/8/2023 14:00,Osaka,0,1.24,WSW,3.7,30.8
7/8/2023 14:00,Tokyo,0,1.39,SSW,4.2,30.3
7/8/2023 15:00,Osaka,0,1.44,WNW,2.7,30.1
7/8/2023 15:00,Tokyo,0,1.42,S,3.6,30.4
7/8/2023 16:00,Osaka,0,1.05,WSW,2.7,30.5
7/8/2023 16:00,Tokyo,0,0.83,SSW,5.7,29.3
7/8/2023 17:00,Osaka,0,0.63,SSW,4.1,31.1
7/8/2023 17:00,Tokyo,0,0.59,SSW,4.4,29.3
7/8/2023 18:00,Osaka,0,0.29,SW,4.5,31
7/8/2023 18:00,Tokyo,0,0.32,S,5.4,28.7
7/8/2023 19:00,Osaka,0,0.07,SSW,6.4,30.4
7/8/2023 19:00,Tokyo,0,0.05,SSW,6.1,28.7
7/8/2023 1:00,Osaka,0,0,NNE,0.6,28.2
7/8/2023 1:00,Tokyo,0,0,SSE,4,25.8
7/8/2023 20:00,Osaka,0,0,SSW,4.7,30.2
7/8/2023 20:00,Tokyo,0,0,SSW,5.5,28.3
7/8/2023 21:00,Osaka,0,0,SSW,5.3,29.8
7/8/2023 21:00,Tokyo,0,0,S,3.6,27.9
7/8/2023 22:00,Osaka,0,0,SW,5.9,28.3
7/8/2023 22:00,Tokyo,0,0,S,4.2,27.9
7/8/2023 23:00,Osaka,0,0,SW,3.8,28
7/8/2023 23:00,Tokyo,0,0,NW,3.4,27
7/8/2023 2:00,Osaka,0,0,SSW,3.3,29.5
7/8/2023 2:00,Tokyo,0,0,SSW,3.6,25.8
7/8/2023 3:00,Osaka,0,0,SSW,3.9,29.5
7/8/2023 3:00,Tokyo,0,0,SSE,3.7,25.5
7/8/2023 4:00,Osaka,0,0,SSW,3.6,29.2
7/8/2023 4:00,Tokyo,0,0,SSW,5,26.3
7/8/2023 5:00,Osaka,0,0,SSW,4.1,29.4
7/8/2023 5:00,Tokyo,0,0.01,SSW,2.5,26
7/8/2023 6:00,Osaka,0,0.07,SW,2.3,29
7/8/2023 6:00,Tokyo,0,0.09,S,2.8,25.8
7/8/2023 7:00,Osaka,0,0.15,WNW,1.5,28.4
7/8/2023 7:00,Tokyo,0,0.22,S,2.7,26.2
7/8/2023 8:00,Osaka,0,0.11,W,1.4,28.4
7/8/2023 8:00,Tokyo,0,0.46,SSW,5.1,27.5
7/8/2023 9:00,Osaka,0,0.2,SSW,2.7,29.7
7/8/2023 9:00,Tokyo,0,0.43,S,5.5,28.1
7/9/2023 0:00,Osaka,0,0,WSW,2.9,27.8
7/9/2023 0:00,Tokyo,0,0,S,2.5,25.7
7/9/2023 10:00,Osaka,0,0.93,SSW,1.8,26.6
7/9/2023 10:00,Tokyo,0,2.55,SSW,4.6,31.8
7/9/2023 11:00,Osaka,0,1.04,SW,1.6,27.5
7/9/2023 11:00,Tokyo,0,1.3,SSW,4.6,30.6
7/9/2023 12:00,Osaka,0,2.33,SW,3,29.3
7/9/2023 12:00,Tokyo,0,2.24,SW,6.4,31.7
7/9/2023 13:00,Osaka,0,2.31,W,3.8,30.1
7/9/2023 13:00,Tokyo,0,1.21,SSW,4.8,29.8
7/9/2023 14:00,Osaka,0,1.07,WSW,3.1,29.3
7/9/2023 14:00,Tokyo,0,1.18,SSW,4.8,30.2
7/9/2023 15:00,Osaka,0,0.26,WNW,3.3,28.4
7/9/2023 15:00,Tokyo,0,1.8,S,3.2,31.5
7/9/2023 16:00,Osaka,4.5,0.47,WNW,1.9,27.7
7/9/2023 16:00,Tokyo,0,0.84,SSW,3.8,29.7
7/9/2023 17:00,Osaka,0,0.51,WSW,2.1,27.7
7/9/2023 17:00,Tokyo,0,0.41,SSW,4.4,29.2
7/9/2023 18:00,Osaka,0.5,0.35,W,0.6,28
7/9/2023 18:00,Tokyo,0,0.25,S,4.8,29.2
7/9/2023 19:00,Osaka,0,0.13,WSW,3.3,27.6
7/9/2023 19:00,Tokyo,0,0.1,S,4.7,28.7
7/9/2023 1:00,Osaka,0,0,SW,2.2,27.6
7/9/2023 1:00,Tokyo,0,0,S,4.2,27.3
7/9/2023 20:00,Osaka,0,0,WSW,2.5,27.2
7/9/2023 20:00,Tokyo,0,0,S,4.4,28.4
7/9/2023 21:00,Osaka,0,0,WNW,1.7,27.1
7/9/2023 21:00,Tokyo,0,0,S,5.4,28.1
7/9/2023 22:00,Osaka,0,0,SW,1.1,26.9
7/9/2023 22:00,Tokyo,0,0,S,3.5,28
7/9/2023 23:00,Osaka,0,0,SW,1,27
7/9/2023 23:00,Tokyo,0,0,SSW,2.4,27.6
7/9/2023 2:00,Osaka,0,0,SW,1.6,27.3
7/9/2023 2:00,Tokyo,0,0,SSW,2.1,27.1
7/9/2023 3:00,Osaka,0,0,W,2.9,26.5
7/9/2023 3:00,Tokyo,0,0,N,1.7,25.8
7/9/2023 4:00,Osaka,2,0,SSW,2,26
7/9/2023 4:00,Tokyo,0,0,N,1.7,25.3
7/9/2023 5:00,Osaka,2,0,SW,2.1,25.3
7/9/2023 5:00,Tokyo,0,0.01,NNW,0.8,25.5
7/9/2023 6:00,Osaka,4.5,0.05,SSW,1.3,24.9
7/9/2023 6:00,Tokyo,0,0.09,WNW,0.6,25.5
7/9/2023 7:00,Osaka,0.5,0.21,SW,1,25.3
7/9/2023 7:00,Tokyo,0,0.42,WSW,1.7,27
7/9/2023 8:00,Osaka,0.5,0.32,SW,1.3,25.7
7/9/2023 8:00,Tokyo,0,1.21,W,1.3,29
7/9/2023 9:00,Osaka,0,0.3,WSW,0.9,25.9
7/9/2023 9:00,Tokyo,0,1.99,SW,2.9,31.6
8/1/2023 0:00,Osaka,0,0,WNW,2,29
8/1/2023 0:00,Tokyo,0,0,SSW,2.9,29
8/1/2023 10:00,Osaka,0,2.19,NNW,2,31.8
8/1/2023 10:00,Tokyo,0,1.07,ESE,2,30.5
8/1/2023 11:00,Osaka,0,3.26,W,1.6,33.3
8/1/2023 11:00,Tokyo,0,2.85,SE,2.2,32.7
8/1/2023 12:00,Osaka,0,3.43,ENE,1.9,35.2
8/1/2023 12:00,Tokyo,0,1.07,NE,6.9,28.6
8/1/2023 13:00,Osaka,0,2.24,WSW,1.6,35.5
8/1/2023 13:00,Tokyo,7,0.31,WNW,4.9,22.7
8/1/2023 14:00,Osaka,0,3.2,SW,5,35.1
8/1/2023 14:00,Tokyo,3.5,0.12,SSE,1.7,22.6
8/1/2023 15:00,Osaka,0,2.82,WSW,5,34
8/1/2023 15:00,Tokyo,0,0.08,S,3.2,23.6
8/1/2023 16:00,Osaka,0,2.2,WSW,4.5,32.9
8/1/2023 16:00,Tokyo,0,0.1,SSW,2.2,23.3
8/1/2023 17:00,Osaka,0,1.06,SW,4.2,31.9
8/1/2023 17:00,Tokyo,0,0.79,W,2.4,24.8
8/1/2023 18:00,Osaka,0,0.56,S,2.9,32
8/1/2023 18:00,Tokyo,0,0.1,SSE,1.7,23.7
8/1/2023 19:00,Osaka,0,0.17,SSW,4,30.5
8/1/2023 19:00,Tokyo,0,0.02,S,2.2,24
8/1/2023 1:00,Osaka,0,0,N,2,29.2
8/1/2023 1:00,Tokyo,0,0,SSE,1.4,28.3
8/1/2023 20:00,Osaka,0,0,SSW,1.6,29.8
8/1/2023 20:00,Tokyo,0,0,S,3.6,24.8
8/1/2023 21:00,Osaka,0,0,WSW,1.1,29.6
8/1/2023 21:00,Tokyo,0,0,S,1.9,25.4
8/1/2023 22:00,Osaka,0,0,S,1.6,29.4
8/1/2023 22:00,Tokyo,0,0,S,3.5,24.9
8/1/2023 23:00,Osaka,0,0,SSE,1.9,29.8
8/1/2023 23:00,Tokyo,0,0,S,1.8,24.6
8/1/2023 2:00,Osaka,0,0,W,1.8,29
8/1/2023 2:00,Tokyo,0,0,WSW,2,28.9
8/1/2023 3:00,Osaka,0,0,NNE,1.6,28.7
8/1/2023 3:00,Tokyo,0.5,0,SSW,2.2,26.2
8/1/2023 4:00,Osaka,0,0,NW,2.3,28.7
8/1/2023 4:00,Tokyo,1.5,0,SSE,2.3,26
8/1/2023 5:00,Osaka,0,0,W,1.9,28.8
8/1/2023 5:00,Tokyo,0,0,WSW,2.3,25.6
8/1/2023 6:00,Osaka,0,0.06,WSW,1.4,28.6
8/1/2023 6:00,Tokyo,0,0.04,SW,2.9,25.8
8/1/2023 7:00,Osaka,0,0.33,NW,1.5,29.3
8/1/2023 7:00,Tokyo,0,0.26,S,1.6,26.4
8/1/2023 8:00,Osaka,0,1.27,WSW,1.8,30.6
8/1/2023 8:00,Tokyo,0,0.63,SW,1.7,27.4
8/1/2023 9:00,Osaka,0,2.02,WNW,0.7,31.9
8/1/2023 9:00,Tokyo,0,0.58,SSE,2.3,27.8
8/10/2023 0:00,Osaka,0,0,E,2.9,29.4
8/10/2023 0:00,Tokyo,0,0,SE,5,27.5
8/10/2023 10:00,Osaka,0,2.69,ESE,5.1,35.3
8/10/2023 10:00,Tokyo,0,2.35,SSE,3.3,31.4
8/10/2023 11:00,Osaka,0,3.16,ESE,5.8,37
8/10/2023 11:00,Tokyo,0,3.19,SSE,3.6,32.3
8/10/2023 12:00,Osaka,0,3.31,ESE,6.2,37.2
8/10/2023 12:00,Tokyo,0,3.36,SSE,5.2,31.6
8/10/2023 13:00,Osaka,0,3.52,E,4.8,37.2
8/10/2023 13:00,Tokyo,0,2.98,SE,3.7,32.5
8/10/2023 14:00,Osaka,0,3.17,ESE,5.7,37
8/10/2023 14:00,Tokyo,0,3.08,SE,4.7,33.1
8/10/2023 15:00,Osaka,0,2.79,ESE,5.6,37.4
8/10/2023 15:00,Tokyo,0,2.61,SE,5.1,33.9
8/10/2023 16:00,Osaka,0,1.42,E,5.1,34.1
8/10/2023 16:00,Tokyo,0,1.99,SE,4.6,32.3
8/10/2023 17:00,Osaka,0,0.45,E,5.4,33.1
8/10/2023 17:00,Tokyo,0,1.25,SE,5.1,31
8/10/2023 18:00,Osaka,0,0.55,E,5.8,32.1
8/10/2023 18:00,Tokyo,0,0.49,ESE,4.2,30.1
8/10/2023 19:00,Osaka,0,0.11,E,4.8,30.7
8/10/2023 19:00,Tokyo,0,0.05,ESE,4,29.3
8/10/2023 1:00,Osaka,0,0,ENE,3.4,29
8/10/2023 1:00,Tokyo,0,0,SE,3.6,26.9
8/10/2023 20:00,Osaka,0,0,ESE,4.7,29.9
8/10/2023 20:00,Tokyo,0,0,E,3.8,28.7
8/10/2023 21:00,Osaka,0,0,E,4.4,29.8
8/10/2023 21:00,Tokyo,0,0,SE,2.3,28.4
8/10/2023 22:00,Osaka,0,0,ENE,3.4,29.2
8/10/2023 22:00,Tokyo,0,0,ESE,1.8,28.3
8/10/2023 23:00,Osaka,0,0,E,3.5,29
8/10/2023 23:00,Tokyo,0,0,E,2.3,28.2
8/10/2023 2:00,Osaka,0,0,ENE,2.3,29.1
8/10/2023 2:00,Tokyo,0,0,SE,2.7,27.1
8/10/2023 3:00,Osaka,0,0,NNE,2.4,28.3
8/10/2023 3:00,Tokyo,0,0,SE,2.9,27.1
8/10/2023 4:00,Osaka,0,0,NE,2.1,28.1
8/10/2023 4:00,Tokyo,0,0,SE,3.4,26.9
8/10/2023 5:00,Osaka,0,0,NNE,2.4,28.3
8/10/2023 5:00,Tokyo,0,0,SE,3.3,26.8
8/10/2023 6:00,Osaka,0,0.07,NE,3.7,28.3
8/10/2023 6:00,Tokyo,0,0.16,SE,3.9,27.4
8/10/2023 7:00,Osaka,0,0.48,E,3.6,30.3
8/10/2023 7:00,Tokyo,0,0.61,SSE,5,28
8/10/2023 8:00,Osaka,0,1.42,E,4.6,32.3
8/10/2023 8:00,Tokyo,0,0.97,SE,3.7,29.3
8/10/2023 9:00,Osaka,0,2.12,ESE,4.6,33.1
8/10/2023 9:00,Tokyo,0,1.39,SSE,3.9,30
8/11/2023 0:00,Osaka,0,0,E,3.2,28.6
8/11/2023 0:00,Tokyo,0,0,E,2.2,28
8/11/2023 10:00,Osaka,0,1.51,ESE,3.3,32.9
8/11/2023 10:00,Tokyo,0,2.61,NE,3.5,32.1
8/11/2023 11:00,Osaka,0,2.3,ESE,3.3,34
8/11/2023 11:00,Tokyo,0,2.64,NNE,3.6,31.9
8/11/2023 12:00,Osaka,0,2.78,E,3.4,33.6
8/11/2023 12:00,Tokyo,0,1.74,N,2.4,32.2
8/11/2023 13:00,Osaka,0,1.19,ENE,2,34
8/11/2023 13:00,Tokyo,0,2.71,NNE,4.2,33.8
8/11/2023 14:00,Osaka,0,2.12,SSE,1.8,35.5
8/11/2023 14:00,Tokyo,0,2.31,ENE,3.2,33.8
8/11/2023 15:00,Osaka,0,2.98,WSW,4.4,36.1
8/11/2023 15:00,Tokyo,0,1.93,E,4.6,33.5
8/11/2023 16:00,Osaka,0,1.94,SW,4.1,33.9
8/11/2023 16:00,Tokyo,0,1.93,ENE,3.6,32.4
8/11/2023 17:00,Osaka,0,1.48,WSW,4,31.7
8/11/2023 17:00,Tokyo,0,1.2,ENE,3.6,31.1
8/11/2023 18:00,Osaka,0,0.68,SW,3.2,30.9
8/11/2023 18:00,Tokyo,0,0.59,NNE,4.6,29.8
8/11/2023 19:00,Osaka,0,0.1,SW,2.5,30.1
8/11/2023 19:00,Tokyo,0,0.06,NE,3.1,28.8
8/11/2023 1:00,Osaka,0,0,E,2.4,28.7
8/11/2023 1:00,Tokyo,0,0,NE,2.9,27.5
8/11/2023 20:00,Osaka,0,0,WSW,2.9,29.3
8/11/2023 20:00,Tokyo,0,0,ENE,3.1,28.1
8/11/2023 21:00,Osaka,0,0,SW,2.4,29.3
8/11/2023 21:00,Tokyo,0,0,NE,3.7,27.5
8/11/2023 22:00,Osaka,0,0,WSW,2.1,28.6
8/11/2023 22:00,Tokyo,0,0,NNE,2.9,27.5
8/11/2023 23:00,Osaka,0,0,W,1.8,28.3
8/11/2023 23:00,Tokyo,0,0,NE,2.4,27.6
8/11/2023 2:00,Osaka,0,0,E,2.9,28.2
8/11/2023 2:00,Tokyo,0,0,NE,2.3,27.1
8/11/2023 3:00,Osaka,0,0,NE,2.3,27.9
8/11/2023 3:00,Tokyo,0,0,NE,2.8,27
8/11/2023 4:00,Osaka,0,0,NE,3,27.6
8/11/2023 4:00,Tokyo,0,0,NE,2.7,27.1
8/11/2023 5:00,Osaka,0,0,NE,2.3,27.2
8/11/2023 5:00,Tokyo,0,0,ENE,1.1,26.7
8/11/2023 6:00,Osaka,0,0.08,NE,3.1,27.6
8/11/2023 6:00,Tokyo,0,0.15,N,2,27.1
8/11/2023 7:00,Osaka,0,0.66,NE,4,28.5
8/11/2023 7:00,Tokyo,0,0.77,ENE,2.3,28.6
8/11/2023 8:00,Osaka,0,1.3,ESE,3.1,30.5
8/11/2023 8:00,Tokyo,0,1.12,NE,2.5,29.1
8/11/2023 9:00,Osaka,0,2.03,ESE,3.8,31.7
8/11/2023 9:00,Tokyo,0,1.53,NNE,2.4,30.7
8/12/2023 0:00,Osaka,0,0,WSW,2.1,28.4
8/12/2023 0:00,Tokyo,0,0,NNE,2.1,27.3
8/12/2023 10:00,Osaka,0,2.61,W,2,32.2
8/12/2023 10:00,Tokyo,0,2.45,SE,1.2,32.1
8/12/2023 11:00,Osaka,0,3.1,SW,2.7,33
8/12/2023 11:00,Tokyo,0,1.71,SSE,1.8,30.8
8/12/2023 12:00,Osaka,0,3.33,WSW,3.2,33.9
8/12/2023 12:00,Tokyo,0,1.56,S,1.2,33.6
8/12/2023 13:00,Osaka,0,3.36,SW,3.2,36.3
8/12/2023 13:00,Tokyo,0,2.69,SSE,2,33.5
8/12/2023 14:00,Osaka,0,3.17,SW,3.5,34.9
8/12/2023 14:00,Tokyo,0,3.03,SSE,3.6,34.7
8/12/2023 15:00,Osaka,0,2.77,WSW,4,34.6
8/12/2023 15:00,Tokyo,0,2.62,SE,4.9,34
8/12/2023 16:00,Osaka,0,2.19,SW,3.5,34.2
8/12/2023 16:00,Tokyo,0,1.89,SSE,4.1,33.1
8/12/2023 17:00,Osaka,0,1.61,WSW,2,34.1
8/12/2023 17:00,Tokyo,0,1.19,SE,3.5,31.4
8/12/2023 18:00,Osaka,0,0.97,W,1.8,34
8/12/2023 18:00,Tokyo,0,0.48,SE,3.3,30.7
8/12/2023 19:00,Osaka,0,0.12,S,2.1,33.3
8/12/2023 19:00,Tokyo,0,0.03,ESE,2.8,29.9
8/12/2023 1:00,Osaka,0,0,WSW,1.9,28.1
8/12/2023 1:00,Tokyo,0,0,NE,2.4,27
8/12/2023 20:00,Osaka,0,0,NNE,3.2,32.3
8/12/2023 20:00,Tokyo,0,0,SE,4.8,29.3
8/12/2023 21:00,Osaka,0,0,NNE,4.1,31
8/12/2023 21:00,Tokyo,0,0,SSE,4.5,28.6
8/12/2023 22:00,Osaka,0,0,NNE,3.3,30
8/12/2023 22:00,Tokyo,0,0,SE,2.9,28
8/12/2023 23:00,Osaka,0,0,N,3.3,29.2
8/12/2023 23:00,Tokyo,0,0,S,1.7,26.9
8/12/2023 2:00,Osaka,0,0,SW,1.9,27.9
8/12/2023 2:00,Tokyo,0,0,N,2.1,26.8
8/12/2023 3:00,Osaka,0,0,SW,1.3,28
8/12/2023 3:00,Tokyo,0,0,W,1.2,26.2
8/12/2023 4:00,Osaka,0,0,SW,0.9,27.9
8/12/2023 4:00,Tokyo,0,0,W,0.8,26.5
8/12/2023 5:00,Osaka,0,0,SSW,1.5,28.2
8/12/2023 5:00,Tokyo,0,0,NW,1.2,26.4
8/12/2023 6:00,Osaka,0,0.04,SW,2,28.1
8/12/2023 6:00,Tokyo,0,0.1,NE,1,26.9
8/12/2023 7:00,Osaka,0,0.45,SSW,1.3,28.5
8/12/2023 7:00,Tokyo,0,0.35,NNE,1.2,28
8/12/2023 8:00,Osaka,0,0.92,WSW,0.9,29.4
8/12/2023 8:00,Tokyo,0,1.04,N,2.3,28.8
8/12/2023 9:00,Osaka,0,1.86,WSW,1.8,30.7
8/12/2023 9:00,Tokyo,0,2.11,NNE,1.6,31.1
8/13/2023 0:00,Osaka,0,0,NNE,2.6,28.9
8/13/2023 0:00,Tokyo,0,0,SE,1.6,27.3
8/13/2023 10:00,Osaka,0,2.52,NE,2.3,33.6
8/13/2023 10:00,Tokyo,0,1.85,N,1.8,29.6
8/13/2023 11:00,Osaka,0,2.91,NNE,2.9,34.8
8/13/2023 11:00,Tokyo,4,1.07,NNE,2.9,28.8
8/13/2023 12:00,Osaka,0,2.94,ENE,3.1,34
8/13/2023 12:00,Tokyo,0,2.16,N,3.1,29.7
8/13/2023 13:00,Osaka,0,2.51,NE,3.3,36.4
8/13/2023 13:00,Tokyo,0.5,1,ENE,2.8,28.9
8/13/2023 14:00,Osaka,0,2.61,NE,3.4,37.4
8/13/2023 14:00,Tokyo,0,1.97,ENE,2.6,31.9
8/13/2023 15:00,Osaka,0,2.22,NE,2.2,36.8
8/13/2023 15:00,Tokyo,4,0.47,E,1.1,27.9
8/13/2023 16:00,Osaka,0,0.97,NE,3.1,36.8
8/13/2023 16:00,Tokyo,28,0.07,NNW,0.6,26.4
8/13/2023 17:00,Osaka,0,0.44,NE,3,34.5
8/13/2023 17:00,Tokyo,1.5,0.15,SSE,1.5,27.4
8/13/2023 18:00,Osaka,0,0.14,N,4.1,33.9
8/13/2023 18:00,Tokyo,3,0.16,NE,1.8,26.8
8/13/2023 19:00,Osaka,0.5,0.09,N,3.4,30.4
8/13/2023 19:00,Tokyo,0.5,0.01,ENE,2,26.6
8/13/2023 1:00,Osaka,0,0,NNE,2.2,28.4
8/13/2023 1:00,Tokyo,0,0,ENE,1.9,27.7
8/13/2023 20:00,Osaka,0,0,N,4.1,31.1
8/13/2023 20:00,Tokyo,0,0,ENE,3.9,26.7
8/13/2023 21:00,Osaka,0,0,NNE,4.7,30.2
8/13/2023 21:00,Tokyo,0.5,0,E,1.8,26.3
8/13/2023 22:00,Osaka,0,0,NNE,4.3,29.7
8/13/2023 22:00,Tokyo,0,0,NE,2.2,26.1
8/13/2023 23:00,Osaka,0,0,E,3.6,29.1
8/13/2023 23:00,Tokyo,0,0,ENE,2.6,26.5
8/13/2023 2:00,Osaka,0,0,NNE,2.8,28.1
8/13/2023 2:00,Tokyo,0,0,NNE,2.6,27.7
8/13/2023 3:00,Osaka,0,0,NNE,2.9,27.9
8/13/2023 3:00,Tokyo,0,0,NNE,2.2,27
8/13/2023 4:00,Osaka,0,0,NNE,1.8,27.9
8/13/2023 4:00,Tokyo,0.5,0,NE,2.7,26.8
8/13/2023 5:00,Osaka,0,0,NNE,2.1,27.9
8/13/2023 5:00,Tokyo,6,0,NNE,1.8,25.9
8/13/2023 6:00,Osaka,0,0.07,NE,1.9,27.8
8/13/2023 6:00,Tokyo,0,0.07,N,1.6,26.2
8/13/2023 7:00,Osaka,0,0.55,NNE,2.5,28.8
8/13/2023 7:00,Tokyo,0,0.28,NNW,2,26.5
8/13/2023 8:00,Osaka,0,1.23,NNE,3.5,30
8/13/2023 8:00,Tokyo,0,0.51,NW,2,26.6
8/13/2023 9:00,Osaka,0,1.92,NNE,2.6,32.2
8/13/2023 9:00,Tokyo,0,0.94,NW,2.9,27.6
8/14/2023 0:00,Osaka,0.5,0,NNE,2.9,26
8/14/2023 0:00,Tokyo,0,0,NE,2.2,26.4
8/14/2023 10:00,Osaka,0,1.45,NNE,3.9,31.8
8/14/2023 10:00,Tokyo,0.5,0.78,E,2.8,29.6
8/14/2023 11:00,Osaka,0,1.72,N,4.7,31.8
8/14/2023 11:00,Tokyo,8,0.94,E,3.1,27.4
8/14/2023 12:00,Osaka,0,0.89,N,5,32.5
8/14/2023 12:00,Tokyo,7.5,2.52,ESE,2,29.5
8/14/2023 13:00,Osaka,0,1,NNE,4.7,33
8/14/2023 13:00,Tokyo,0,1.86,SE,3.6,30.2
8/14/2023 14:00,Osaka,0,0.69,NE,3.2,32.7
8/14/2023 14:00,Tokyo,0,2.04,SSE,4.2,31.3
8/14/2023 15:00,Osaka,0,0.33,N,5.6,31.2
8/14/2023 15:00,Tokyo,0,2.38,SSE,4,31.8
8/14/2023 16:00,Osaka,1,0.3,N,5,29.3
8/14/2023 16:00,Tokyo,0,1.54,SE,4.4,31.2
8/14/2023 17:00,Osaka,1.5,0.22,NNE,3,28.7
8/14/2023 17:00,Tokyo,0,0.8,SE,5.2,30.4
8/14/2023 18:00,Osaka,0.5,0.1,NNE,5.7,28.4
8/14/2023 18:00,Tokyo,0,0.43,E,3,29.6
8/14/2023 19:00,Osaka,0,0.03,NNE,4.3,29
8/14/2023 19:00,Tokyo,0,0.02,ESE,3.2,29.2
8/14/2023 1:00,Osaka,0,0,NNE,3.5,26.2
8/14/2023 1:00,Tokyo,0,0,ENE,2.3,26.5
8/14/2023 20:00,Osaka,2.5,0,NNE,3.9,27.4
8/14/2023 20:00,Tokyo,0,0,SE,3.1,29
8/14/2023 21:00,Osaka,7.5,0,NNE,4.5,27.2
8/14/2023 21:00,Tokyo,0,0,ESE,2.6,28.8
8/14/2023 22:00,Osaka,0,0,N,7,27.6
8/14/2023 22:00,Tokyo,0,0,ESE,3.4,28.7
8/14/2023 23:00,Osaka,0,0,NNE,5.9,28.2
8/14/2023 23:00,Tokyo,0,0,E,4.3,28.5
8/14/2023 2:00,Osaka,0,0,NNE,3.8,26.6
8/14/2023 2:00,Tokyo,0,0,NE,2.5,26.4
8/14/2023 3:00,Osaka,0,0,NNE,2.9,26.9
8/14/2023 3:00,Tokyo,0.5,0,NE,2.5,26.7
8/14/2023 4:00,Osaka,0,0,NNE,2.5,27
8/14/2023 4:00,Tokyo,4.5,0,ENE,1.8,26.3
8/14/2023 5:00,Osaka,0,0,NE,2.3,27
8/14/2023 5:00,Tokyo,1.5,0,ENE,2,26.5
8/14/2023 6:00,Osaka,0,0.01,NNE,2.6,27.1
8/14/2023 6:00,Tokyo,0,0.19,ENE,1.1,26.4
8/14/2023 7:00,Osaka,0,0.07,NE,2.3,27.1
8/14/2023 7:00,Tokyo,0,0.73,NE,2.4,27
8/14/2023 8:00,Osaka,0,0.2,NE,1.7,27.5
8/14/2023 8:00,Tokyo,0,1.04,ENE,2.3,28.3
8/14/2023 9:00,Osaka,0,0.57,NNE,2.6,28.7
8/14/2023 9:00,Tokyo,0,1.3,ENE,2.5,29
8/15/2023 0:00,Osaka,1,0,NNE,7.1,27.5
8/15/2023 0:00,Tokyo,0,0,ESE,2.3,28.4
8/15/2023 10:00,Osaka,5,0.14,ENE,7.2,25.6
8/15/2023 10:00,Tokyo,0,1.4,SE,3.5,29.1
8/15/2023 11:00,Osaka,5,0.17,E,7.6,26.1
8/15/2023 11:00,Tokyo,0,1.7,SSE,4.9,30.7
8/15/2023 12:00,Osaka,9,0.2,ESE,6.2,25.9
8/15/2023 12:00,Tokyo,0,2.17,SSE,6,31.1
8/15/2023 13:00,Osaka,10.5,0.15,ESE,4.6,25.8
8/15/2023 13:00,Tokyo,0,2.18,SSE,4.8,32.2
8/15/2023 14:00,Osaka,7,0.16,SSE,3.4,25.4
8/15/2023 14:00,Tokyo,0,2.16,SSE,4.5,31.9
8/15/2023 15:00,Osaka,5,0.19,S,5.7,25.5
8/15/2023 15:00,Tokyo,0,2.42,SSE,6.5,31.6
8/15/2023 16:00,Osaka,4,0.23,S,5.8,25.6
8/15/2023 16:00,Tokyo,0,1.65,SSE,6,31.3
8/15/2023 17:00,Osaka,6.5,0.22,S,6,25.5
8/15/2023 17:00,Tokyo,0,0.65,S,6.1,29.9
8/15/2023 18:00,Osaka,1,0.15,S,6.3,25.6
